dataset,scanner_label,image_name,mean_intensity,std_intensity,fft_feature,lbp_mean,lbp_std,noise_variance,prnu_variance,prnu_energy,prnu_mean
Official,Canon9000-2,s5_46.tif,250.04092407226562,22.500626192199853,8307.614979501395,7.404972076416016,1.4983317436575307,202.0253,259.6669,68070180.0,-0.015335083
Official,Canon9000-2,s5_47.tif,250.32366943359375,20.388680696325643,7336.3861351414635,7.044105529785156,1.7745600322895256,176.56941,228.21996,59826830.0,-0.036296844
Official,Canon9000-2,s5_48.tif,251.69469833374023,16.209110259376843,5793.426010405998,7.030818939208984,1.8267347622116248,105.03102,136.29652,35729964.0,-0.049755096
Official,Canon9000-2,s5_49.tif,252.28865814208984,19.421922064126235,7212.635843993072,7.334068298339844,1.4093151042127838,136.9746,181.24364,47512590.0,-0.049930573
Official,Canon9000-2,s5_5.tif,252.45217514038086,16.278106142215563,6119.6881003237,7.441505432128906,1.318917769905221,102.07275,133.62372,35028850.0,-0.027313232
Official,Canon9000-2,s5_50.tif,250.53417205810547,24.935291002127425,7665.963021261135,7.343517303466797,1.4181851958295406,137.7056,194.68016,51034600.0,-0.037223816
Official,Canon9000-2,s5_51.tif,250.31830596923828,23.759334931210173,7746.4828454541375,7.233001708984375,1.5433818864616808,218.3975,296.8998,77830960.0,-0.043132782
Official,Canon9000-2,s5_52.tif,237.90203094482422,36.12691980870388,5935.830943280438,7.139194488525391,1.991746975946073,85.041176,118.10435,30960558.0,-0.02835846
Official,Canon9000-2,s5_53.tif,249.82404327392578,25.554609863018005,8391.618351489846,7.167350769042969,1.6370337388973468,176.33032,240.85428,63139336.0,-0.056228638
Official,Canon9000-2,s5_54.tif,251.8275375366211,19.661095630237458,6837.805907153458,7.315055847167969,1.4567321471419639,107.49593,147.21468,38592020.0,-0.046764374
Official,Canon9000-2,s5_55.tif,247.2141342163086,24.504263198655615,6618.237121306403,6.966434478759766,1.9153969927196342,176.09918,234.9928,61602440.0,-0.043132782
Official,Canon9000-2,s5_56.tif,245.56160354614258,27.74264794390806,7640.708048118055,7.048553466796875,1.88101453502603,168.92479,227.58878,59661196.0,-0.02545166
Official,Canon9000-2,s5_57.tif,250.35905838012695,24.456228324162673,7717.733211437372,7.214153289794922,1.557987439419822,230.67,305.60648,80113430.0,-0.044239044
Official,Canon9000-2,s5_58.tif,251.74002075195312,19.46197400609519,7321.700175619974,7.385078430175781,1.4327178661414857,164.96678,204.7131,53664570.0,-0.03157425
Official,Canon9000-2,s5_59.tif,246.5115737915039,33.33089048949549,9028.466326969465,7.145717620849609,1.667077407249297,255.09645,343.03598,89925270.0,-0.04181671
Official,Canon9000-2,s5_6.tif,253.32553482055664,13.187919550005292,4910.315888534376,7.560131072998047,1.1669429969632905,74.73468,94.565865,24790044.0,-0.025604248
Official,Canon9000-2,s5_60.tif,251.4838752746582,22.045364065608553,8188.303509691906,7.428337097167969,1.3510878816724758,197.02902,258.66028,67806510.0,-0.032432556
Official,Canon9000-2,s5_61.tif,251.97882080078125,19.155341760716272,7302.532417761169,7.307403564453125,1.4856853169704254,156.32178,194.49432,50986024.0,-0.044239044
Official,Canon9000-2,s5_62.tif,249.33190155029297,28.164036939630826,10165.954633837406,7.347145080566406,1.4733905654545825,294.63892,398.11935,104364840.0,-0.030979156
Official,Canon9000-2,s5_63.tif,247.18133544921875,29.719687528731566,10123.889887531412,6.498695373535156,2.4629049936834195,298.8544,408.89362,107190240.0,-0.06876373
Official,Canon9000-2,s5_64.tif,246.26922988891602,34.602487981908965,9244.389789961595,7.0301971435546875,1.9302912922284992,231.87,326.17902,85507940.0,-0.08872986
Official,Canon9000-2,s5_65.tif,246.57577896118164,33.81618608847009,10261.578516432925,7.1396331787109375,1.7371845942964415,303.3566,393.16995,103067900.0,-0.05376053
Official,Canon9000-2,s5_66.tif,246.11795043945312,35.568320012844545,8956.362779338682,7.311492919921875,1.5549631877735022,208.66666,274.76895,72029330.0,-0.0335083
Official,Canon9000-2,s5_67.tif,229.83291244506836,36.28802308192133,6579.379160197036,6.583747863769531,2.57910980791262,90.133896,121.84327,31940732.0,-0.030529022
Official,Canon9000-2,s5_68.tif,249.55810546875,29.15501179984215,9182.88777823026,7.386913299560547,1.4072228958323594,219.82831,282.14883,73963870.0,-0.0308609
Official,Canon9000-2,s5_69.tif,251.5323944091797,21.22631870901609,7790.229178800723,7.182670593261719,1.5913578238097115,198.36957,253.49997,66454296.0,-0.055316925
Official,Canon9000-2,s5_70.tif,244.07184982299805,36.65109207319568,13142.034912311074,6.913684844970703,2.006136014070761,576.11505,729.72644,191293740.0,-0.033363342
Official,Canon9000-2,s5_71.tif,251.93763732910156,18.802034375020856,6846.007493493115,7.379718780517578,1.4041208557166907,135.32715,173.24167,45414628.0,-0.03668213
Official,Canon9000-2,s5_72.tif,249.0687713623047,28.73398722599311,10399.499304622517,7.3573455810546875,1.5011379952290258,330.98862,429.40152,112565190.0,-0.024902344
Official,Canon9000-2,s5_73.tif,246.95576095581055,32.98386670477442,11681.767877970064,7.050502777099609,1.8125782850882846,391.34604,535.93115,140491570.0,-0.040802002
Official,Canon9000-2,s5_74.tif,251.8409652709961,19.520924794434578,6561.858159293405,7.172981262207031,1.5919969579053692,110.93666,149.8317,39280550.0,-0.108181
Official,Canon9000-2,s5_75.tif,252.00536727905273,19.3216872054946,7014.271245852178,7.080654144287109,1.7045195353134481,110.46963,150.74098,39517696.0,-0.08421707
Official,Canon9000-2,s5_76.tif,247.1807975769043,30.025070402448293,9211.511212994059,7.128547668457031,1.754928407288371,324.4767,422.36072,110719680.0,-0.03507614
Official,Canon9000-2,s5_77.tif,248.01765060424805,26.485552129959025,8668.459354596362,7.1420745849609375,1.8374376498253424,248.68181,321.61627,84310030.0,-0.031700134
Official,Canon9000-2,s5_78.tif,250.4608917236328,23.490325321069783,8199.341062213452,7.137702941894531,1.6821443686964985,224.6976,288.37003,75595270.0,-0.055618286
Official,Canon9000-2,s5_79.tif,250.33909225463867,23.98400081383035,8450.281280798958,7.25445556640625,1.60173016926542,222.90381,294.99518,77331460.0,-0.03050232
Official,Canon9000-2,s5_8.tif,251.3653678894043,20.170845311949748,7076.251787676187,7.336265563964844,1.4759813445554726,164.36575,212.58752,55728744.0,-0.027873993
Official,Canon9000-2,s5_80.tif,248.75795364379883,27.365251097113664,8569.992277921989,7.101856231689453,1.6811895273190338,291.6433,397.62146,104234680.0,-0.04676819
Official,Canon9000-2,s5_81.tif,251.49567031860352,23.01728661165002,8643.08405373866,7.199703216552734,1.5416607600182772,162.80243,221.78015,58139348.0,-0.06198883
Official,Canon9000-2,s5_82.tif,249.45992279052734,27.161798993114918,10208.469749557218,7.228675842285156,1.6060790425422578,321.7218,404.48123,106032700.0,-0.037792206
Official,Canon9000-2,s5_83.tif,252.14434051513672,17.511128450561852,6666.183705328231,7.294464111328125,1.559403335611509,110.81886,145.7117,38197836.0,-0.03850174
Official,Canon9000-2,s5_84.tif,250.00287628173828,26.60707540784484,8451.887021182723,7.273933410644531,1.503366940868375,172.22525,228.87097,59997732.0,-0.047286987
Official,Canon9000-2,s5_85.tif,250.0287857055664,25.99977880406304,9226.449928860839,7.352497100830078,1.4455665230181705,229.60837,313.74524,82246740.0,-0.03429413
Official,Canon9000-2,s5_86.tif,250.4510726928711,24.834701057722228,9365.409632949242,7.212116241455078,1.5689397037824977,251.83849,329.32025,86329950.0,-0.048999786
Official,Canon9000-2,s5_87.tif,250.0645980834961,24.098833834347655,7995.774174416686,7.114337921142578,1.6741778613455778,179.86833,234.94931,61591640.0,-0.064517975
Official,Canon9000-2,s5_88.tif,248.08877563476562,29.142269140153797,10424.14974014147,7.096488952636719,1.7579355517173334,325.9383,413.4486,108383520.0,-0.041614532
Official,Canon9000-2,s5_89.tif,250.15814971923828,24.074784384972308,8917.64228254185,7.241077423095703,1.5363604906326676,237.39272,307.28934,80554370.0,-0.03466034
Official,Canon9000-2,s5_9.tif,249.06381607055664,25.80135664078516,8884.600150123146,7.306068420410156,1.5292269130568803,245.66397,334.0406,87566856.0,-0.01890564
Official,Canon9000-2,s5_90.tif,249.8939666748047,27.317554325542535,9698.775468981938,7.234962463378906,1.534656359985623,265.15918,358.4346,93962100.0,-0.048202515
Official,Canon9000-2,s5_91.tif,250.8599853515625,24.12547822803168,8998.566821889086,7.373775482177734,1.4101499698637683,222.04367,293.3387,76897280.0,-0.034355164
Official,Canon9000-2,s5_92.tif,250.4369125366211,25.166845493108887,9201.540008978218,7.241901397705078,1.553817805322728,234.67133,307.08582,80501260.0,-0.046360016
Official,Canon9000-2,s5_93.tif,250.8805923461914,24.55709447821778,8756.703860734258,7.158023834228516,1.6078464547232454,190.16275,252.87234,66290090.0,-0.06547165
Official,Canon9000-2,s5_94.tif,251.67076110839844,21.255561554080565,7877.511957204448,7.294189453125,1.4666942860249694,191.13956,240.94635,63163256.0,-0.048778534
Official,Canon9000-2,s5_95.tif,250.24016952514648,26.265581151004845,8927.030802593712,7.358299255371094,1.4045242016270094,190.43134,270.04666,70791550.0,-0.040287018
Official,Canon9000-2,s5_96.tif,250.1780548095703,24.698006713508907,8747.672047641492,7.227115631103516,1.5761406739077393,232.8936,305.8962,80189470.0,-0.048736572
Official,Canon9000-2,s5_97.tif,245.5408058166504,33.47924728400695,11855.864053305128,7.085807800292969,1.8040065672687353,517.0555,646.2771,169417780.0,-0.019557953
Official,Canon9000-2,s5_98.tif,250.52806854248047,24.708138830138612,7729.190691792798,7.000148773193359,1.8153653290496008,158.76317,216.59157,56779924.0,-0.08167267
Official,Canon9000-2,s5_99.tif,251.2476806640625,22.98574591327261,7901.194398676443,7.393489837646484,1.379266023130245,170.7636,218.67006,57323360.0,-0.03521347
Official,EpsonV370-1,s6_1.tif,246.6279411315918,29.816767739849013,6697.453619512973,6.306304931640625,2.705814105662011,273.5704,395.72504,103738080.0,-0.06550217
Official,EpsonV370-1,s6_100.tif,249.36487197875977,23.593062625808813,7823.255970290671,6.220703125,2.9871736356204175,165.36592,216.80603,56834496.0,-0.018241882
Official,EpsonV370-1,s6_2.tif,242.49228286743164,30.86795769123536,10537.7877446246,6.044036865234375,2.9422385048699558,352.31064,451.72537,118417440.0,-0.03540802
Official,EpsonV370-1,s6_21.tif,252.06951522827148,15.276907052774224,5224.868485389168,6.629020690917969,2.4595887473003084,91.18645,122.73135,32174008.0,-0.052288055
Official,EpsonV370-1,s6_24.tif,250.86862182617188,17.53260918562916,5448.104015016572,6.446033477783203,2.6863092210650366,115.80323,150.78003,39526910.0,-0.05670166
Official,EpsonV370-1,s6_25.tif,248.43062591552734,26.942199039645452,7780.023547042532,6.357398986816406,2.706251359494453,154.26936,228.88795,60001750.0,-0.02501297
Official,EpsonV370-1,s6_30.tif,247.32755661010742,25.700886281132032,4959.718949005458,6.2636871337890625,2.8004086404455193,71.68815,110.27834,28909188.0,-0.03811264
Official,EpsonV370-1,s6_31.tif,242.75600051879883,32.52384837037043,8337.327928943641,6.1656341552734375,2.778708792437479,260.7367,365.33612,95770800.0,-0.022262573
Official,EpsonV370-1,s6_32.tif,248.92950820922852,21.374890277620942,6847.101807591128,5.951080322265625,3.18029008876928,175.10371,232.81635,61031450.0,0.0125312805
Official,EpsonV370-1,s6_33.tif,242.14760208129883,36.49733284560171,12398.548471813738,5.956127166748047,3.042887526586157,473.1181,624.528,163716300.0,-0.0004119873
Official,EpsonV370-1,s6_34.tif,248.94089889526367,21.086258918912222,7554.8735179020405,5.9685821533203125,3.1748281132673664,142.61203,190.99934,50069350.0,-0.008392334
Official,EpsonV370-1,s6_35.tif,246.81684494018555,30.65380620526293,10092.009868569206,6.325870513916016,2.7262571401725393,220.443,313.7265,82241950.0,-0.040893555
Official,EpsonV370-1,s6_36.tif,249.9383430480957,22.03866408578685,7528.498018229911,6.472202301025391,2.6369252220718935,160.83855,215.97765,56618420.0,-0.06724548
Official,EpsonV370-1,s6_37.tif,248.1546173095703,25.9446494708131,9446.199784456396,5.971569061279297,3.175950074438667,264.5219,348.92212,91467850.0,0.0050201416
Official,EpsonV370-1,s6_38.tif,250.54479217529297,19.074261553336093,6608.963427891901,6.380287170410156,2.751229564087755,116.74863,154.31541,40453236.0,-0.03844452
Official,EpsonV370-1,s6_39.tif,250.83231735229492,18.70358453491489,5967.962409587062,6.661220550537109,2.354041804407265,108.1981,147.66971,38711370.0,-0.049884796
Official,EpsonV370-1,s6_40.tif,248.4617156982422,21.031321263071888,6925.190645796175,5.997383117675781,3.116868206951495,135.79494,185.45242,48615240.0,0.0013847351
Official,EpsonV370-1,s6_41.tif,242.7910499572754,39.329272636314656,8599.56818645593,6.109554290771484,3.004831054764359,289.72516,394.86218,103511000.0,-0.03049469
Official,EpsonV370-1,s6_42.tif,244.62166213989258,34.25793163759908,8966.16627881082,5.97174072265625,3.1647343611004617,210.42609,278.80652,73087464.0,-0.0024642944
Official,EpsonV370-1,s6_43.tif,249.49636459350586,21.38257509582613,7897.708826449577,6.180141448974609,3.0032218038527754,194.89732,242.71698,63626836.0,-0.011257172
Official,EpsonV370-1,s6_44.tif,246.05875778198242,29.782914103229253,10186.11680791101,5.972721099853516,3.1498595727682104,332.79117,438.03903,114829330.0,-0.008087158
Official,EpsonV370-1,s6_45.tif,248.46224975585938,23.9907579447747,8399.854273946426,6.004142761230469,3.144837851998322,203.13501,267.0997,70018590.0,0.00023651123
Official,EpsonV370-1,s6_46.tif,246.83865356445312,27.054703834163455,10059.168266392957,5.939151763916016,3.164207419632978,293.68045,377.91965,99069610.0,-0.029640198
Official,EpsonV370-1,s6_47.tif,247.04885482788086,21.678829103591287,7199.206573487833,5.8317108154296875,3.206727772313664,187.11424,245.08954,64248756.0,0.0016746521
Official,EpsonV370-1,s6_48.tif,248.84868240356445,17.79687828859987,5895.918778495748,5.963993072509766,3.151252721892861,116.58342,152.94275,40093030.0,0.0030059814
Official,EpsonV370-1,s6_49.tif,250.37231826782227,20.176580669660336,7291.625491841888,6.250698089599609,2.9575932504004783,137.15369,183.92471,48215030.0,-0.032291412
Official,EpsonV370-1,s6_50.tif,247.8238983154297,25.990704594494424,7725.895324975313,5.949275970458984,3.1691597412641395,137.07477,197.25827,51710116.0,-0.01108551
Official,EpsonV370-1,s6_51.tif,248.4040069580078,24.396355800141546,7568.670162158181,6.214729309082031,2.9396334345599744,218.4334,299.51614,78516740.0,-0.038513184
Official,EpsonV370-1,s6_52.tif,232.59012603759766,42.01239587701044,6072.943534412616,5.967857360839844,3.1820099864508316,88.202805,124.868355,32733528.0,-0.012031555
Official,EpsonV370-1,s6_53.tif,247.30147552490234,26.79755249158279,8426.549542643668,6.0018310546875,3.1451845213147096,182.56703,250.97868,65792708.0,-0.024150848
Official,EpsonV370-1,s6_54.tif,249.59976959228516,20.565727061924754,6896.250842964334,6.063137054443359,3.1171042944256646,106.56572,147.77243,38737660.0,-0.00020980835
Official,EpsonV370-1,s6_55.tif,243.68499755859375,27.09728265338168,6853.15816794355,5.914115905761719,3.165933333329579,183.60786,247.95258,64999290.0,0.007659912
Official,EpsonV370-1,s6_56.tif,241.41527938842773,32.690096192400006,8985.89880242614,5.818565368652344,3.217090723325398,251.72641,338.73303,88796810.0,0.0015983582
Official,EpsonV370-1,s6_57.tif,248.1873550415039,25.87861116020523,7883.021862872131,6.152057647705078,3.004921900202302,238.56238,321.9242,84390536.0,-0.012752533
Official,EpsonV370-1,s6_58.tif,249.45994567871094,20.47564380175066,7437.104514478321,6.080005645751953,3.0988179577967836,164.18283,207.94347,54511124.0,-0.003288269
Official,EpsonV370-1,s6_59.tif,243.87271118164062,34.196521224433155,8830.368111735803,5.962310791015625,3.126759533098605,260.21744,354.05652,92813944.0,-0.022518158
Official,EpsonV370-1,s6_60.tif,248.96744537353516,23.32275968129359,8343.236426951096,6.027748107910156,3.133491977596201,204.20534,270.7162,70966690.0,-0.016189575
Official,EpsonV370-1,s6_61.tif,249.50445556640625,20.53801317888165,7492.448262612332,5.991237640380859,3.1650539009482004,165.26826,208.5887,54680320.0,-0.013061523
Official,EpsonV370-1,s6_62.tif,246.83094024658203,28.85322929898749,10149.48311999428,5.979827880859375,3.1511705251196442,284.86127,386.6033,101345730.0,-0.00046539307
Official,EpsonV370-1,s6_63.tif,243.78831481933594,30.184506043374792,10004.409256039116,5.656848907470703,3.3022318162232054,285.39847,396.44794,103926460.0,0.0026168823
Official,EpsonV370-1,s6_64.tif,243.07392120361328,35.82116730439838,9152.41072505925,5.895908355712891,3.189820078079223,233.55054,330.81912,86722230.0,0.004005432
Official,EpsonV370-1,s6_65.tif,244.2897491455078,34.70245532789056,10103.933117631292,6.0504608154296875,3.0904415461624244,294.57297,385.21466,100981770.0,-0.013664246
Official,EpsonV370-1,s6_66.tif,243.3150634765625,37.51691067056375,8870.047158154928,5.988918304443359,3.1530823220876236,199.8961,265.59363,69623790.0,0.0014724731
Official,EpsonV370-1,s6_67.tif,223.3111572265625,41.55602873835651,6507.355815200741,5.860088348388672,3.208072743797941,87.72685,121.732155,31911380.0,-0.0096588135
Official,EpsonV370-1,s6_68.tif,247.01988983154297,30.021542144954854,9141.54012645025,6.0035247802734375,3.148050209235764,210.72015,275.68054,72268020.0,-0.0024986267
Official,EpsonV370-1,s6_69.tif,249.06331634521484,21.969695900864533,7830.4443546423545,5.942577362060547,3.1948102214913225,200.96075,258.4621,67754296.0,-0.0033683777
Official,EpsonV370-1,s6_7.tif,250.23514556884766,19.30592220907101,6641.295344757374,6.3279876708984375,2.8054256868639316,129.12866,168.31956,44125840.0,-0.08469772
Official,EpsonV370-1,s6_70.tif,241.21506881713867,37.17219208565681,13067.494491791578,5.8267822265625,3.178684702118926,562.8326,718.9083,188457520.0,0.0021972656
Official,EpsonV370-1,s6_71.tif,250.33044815063477,18.852998142857174,6680.409932537403,6.282573699951172,2.9212648152712224,129.74094,167.24084,43841332.0,-0.024215698
Official,EpsonV370-1,s6_72.tif,246.5161018371582,30.13916784354938,10484.337762734194,6.056404113769531,3.0946536869512253,343.39447,449.42285,117813500.0,0.00033950806
Official,EpsonV370-1,s6_73.tif,243.97256469726562,33.940337211656875,11594.064146255321,5.8286895751953125,3.1866949472134016,377.49652,524.2098,137418460.0,-0.009349823
Official,EpsonV370-1,s6_74.tif,249.53699111938477,19.202240719490895,6771.096621196904,6.019336700439453,3.1480249069720694,139.07178,175.262,45943890.0,-0.004837036
Official,EpsonV370-1,s6_75.tif,250.01116943359375,18.337683047961203,6279.585346914666,6.013286590576172,3.1542132600693296,100.84123,135.50516,35521864.0,4.196167e-05
Official,EpsonV370-1,s6_76.tif,249.14867782592773,21.179675818145643,7256.04746233275,5.892127990722656,3.2428096137667266,126.785385,174.85545,45837308.0,0.0020751953
Official,EpsonV370-1,s6_77.tif,244.62865447998047,31.142372216254465,9193.450859872903,6.072978973388672,3.0605168608307753,321.74493,424.42694,111261030.0,-0.01492691
Official,EpsonV370-1,s6_78.tif,244.42430877685547,28.908876182880203,8834.561238334283,5.938961029052734,3.176995604179658,263.10126,344.8391,90397496.0,0.0023651123
Official,EpsonV370-1,s6_79.tif,248.35165405273438,23.688670841383118,8220.706865162461,6.007587432861328,3.1428797030098194,212.26256,274.1733,71872920.0,-0.0083732605
Official,EpsonV370-1,s6_80.tif,247.59544372558594,25.581815925039216,8395.95276133802,5.977405548095703,3.156300261785907,241.6704,324.1599,84976580.0,0.00037002563
Official,EpsonV370-1,s6_81.tif,246.03865814208984,28.813875193739115,8566.173739278365,5.987422943115234,3.1129697228881996,303.20123,419.9938,110098850.0,0.0032920837
Official,EpsonV370-1,s6_82.tif,248.82625198364258,24.1823502057642,8807.75967397741,5.8910980224609375,3.229140650957013,170.22511,234.33981,61430810.0,0.012382507
Official,EpsonV370-1,s6_83.tif,247.36610412597656,27.586430634405616,10149.209220135734,6.154041290283203,2.9998948769633986,311.47055,396.8717,104037600.0,-0.015460968
Official,EpsonV370-1,s6_84.tif,249.68468856811523,19.074772750978184,6900.187234057636,6.099315643310547,3.0932304283431256,120.04909,159.1066,41708852.0,0.0063056946
Official,EpsonV370-1,s6_85.tif,247.45716094970703,28.328917127453174,8427.489387168791,6.033302307128906,3.129339803263479,175.67645,238.25931,62458270.0,-0.008342743
Official,EpsonV370-1,s6_86.tif,247.4770965576172,27.700186239761695,9520.613902711993,6.037078857421875,3.112468522310749,241.6909,333.67307,87470380.0,-0.0046920776
Official,EpsonV370-1,s6_87.tif,247.97570419311523,25.822980568763448,9466.858993945998,5.974082946777344,3.1696925697954237,256.28293,338.82086,88819850.0,0.003501892
Official,EpsonV370-1,s6_88.tif,247.1729393005371,25.771436549430604,8102.677284707839,5.859222412109375,3.247359593491165,185.59587,245.12746,64258696.0,0.0040626526
Official,EpsonV370-1,s6_89.tif,245.87733840942383,30.686173532975193,10578.883322117748,6.214714050292969,2.917590000209356,334.97314,429.95413,112710030.0,-0.022258759
Official,EpsonV370-1,s6_90.tif,247.88536834716797,24.273994712468856,8722.764434038952,6.010417938232422,3.1198068107867423,222.29045,291.02805,76291250.0,-0.0008544922
Official,EpsonV370-1,s6_91.tif,247.58013153076172,28.190469370210526,9666.75588757638,6.015899658203125,3.137985550730226,268.9202,365.97073,95937096.0,-0.014915466
Official,EpsonV370-1,s6_92.tif,248.43209075927734,24.85713137375066,8945.413625699177,5.9871368408203125,3.156035236826269,215.30634,285.56213,74858400.0,-0.0008125305
Official,EpsonV370-1,s6_93.tif,248.10425186157227,25.68616624332217,9105.30481192576,5.972312927246094,3.1740372811046442,230.03651,305.04578,79965976.0,0.014766693
Official,EpsonV370-1,s6_94.tif,248.20758056640625,25.50765429757321,8878.589126684397,5.881038665771484,3.2336302209424868,189.06305,255.9834,67104548.0,0.01392746
Official,EpsonV370-1,s6_95.tif,249.6504135131836,22.107656734935066,7984.910198243221,6.20819091796875,2.9854496467756984,188.29991,241.87692,63406716.0,-0.022254944
Official,EpsonV370-1,s6_96.tif,248.09413146972656,27.39841614286309,8999.280470745483,6.099845886230469,3.0728737489254065,194.4389,277.49323,72743190.0,0.0038719177
Official,EpsonV370-1,s6_97.tif,247.5976219177246,26.300120126247094,8810.168927507191,6.011573791503906,3.142637534590184,244.32538,324.29324,85011544.0,-0.0030174255
Official,EpsonV370-1,s6_98.tif,242.68047714233398,34.215307747604754,11557.283306709704,5.905994415283203,3.1414389519084156,510.96484,647.8878,169839970.0,-0.015041351
Official,EpsonV370-1,s6_99.tif,248.0507469177246,25.10793168131485,7735.49941815342,5.8801116943359375,3.23648321044753,156.01247,216.05576,56637720.0,0.0065841675
Official,EpsonV370-2,s7_1.tif,246.6084327697754,29.55485115046823,6630.460419423289,6.267360687255859,2.751880690356142,268.53882,387.83847,101670420.0,-0.05782318
Official,EpsonV370-2,s7_10.tif,244.92476654052734,33.09948175063263,7871.910202779846,6.0750885009765625,3.0740462385252774,192.56528,263.66614,69118550.0,-0.015193939
Official,EpsonV370-2,s7_11.tif,246.06568145751953,29.671307074917152,9211.568167525995,6.096256256103516,3.0411894606314576,321.537,429.46143,112580980.0,-0.030895233
Official,EpsonV370-2,s7_12.tif,249.12114334106445,21.370344210492934,6490.157716988834,5.985378265380859,3.1377176246648752,158.08792,212.28766,55650004.0,-0.016841888
Official,EpsonV370-2,s7_13.tif,247.71152114868164,26.022800671713913,8154.007557845789,5.961391448974609,3.167466727508848,250.4849,337.6296,88507570.0,-0.0029754639
Official,EpsonV370-2,s7_14.tif,247.8037223815918,27.18650966394171,9704.167940561949,6.234409332275391,2.9435652954346243,294.81042,375.43304,98418000.0,-0.042297363
Official,EpsonV370-2,s7_15.tif,247.38034057617188,27.40187018779545,9824.978889424643,6.140338897705078,3.017415721947275,287.76837,377.84604,99050340.0,-0.033058167
Official,EpsonV370-2,s7_16.tif,246.7613639831543,26.65127575357537,9478.908710999054,6.048900604248047,3.0725059649231214,251.3522,329.08365,86267410.0,-0.020771027
Official,EpsonV370-2,s7_17.tif,248.08407974243164,24.06255737285142,8244.688388678454,5.937858581542969,3.177218571463164,213.94893,290.20764,76076190.0,-0.0026741028
Official,EpsonV370-2,s7_18.tif,251.40611267089844,15.767663798688048,5979.7460585258195,6.172340393066406,3.0677296144947626,95.47612,125.02269,32773944.0,-0.0014419556
Official,EpsonV370-2,s7_19.tif,248.5460319519043,24.618165169064437,8655.708086486278,5.945030212402344,3.1963735806504805,214.40253,283.5713,74336520.0,-0.00076675415
Official,EpsonV370-2,s7_2.tif,240.9598159790039,35.02519761554713,12461.121472146722,5.746181488037109,3.2371552848193383,511.69583,646.6129,169505810.0,-0.022216797
Official,EpsonV370-2,s7_20.tif,244.01859664916992,31.739419471256927,10566.492889894032,5.606090545654297,3.294041007769768,355.3475,485.98203,127397310.0,-0.0112838745
Official,EpsonV370-2,s7_21.tif,251.3113021850586,16.384688896027207,6049.675942773314,6.191684722900391,3.0266311121650986,115.57386,150.75587,39519804.0,-0.014289856
Official,EpsonV370-2,s7_22.tif,251.44221878051758,14.988427439429472,5383.599927247056,6.082977294921875,3.134446828294644,78.227356,107.768486,28250864.0,-0.0019760132
Official,EpsonV370-2,s7_23.tif,249.01435089111328,20.768899791079562,7268.390588977806,5.973011016845703,3.1740126466458185,174.99524,220.11072,57700830.0,-0.023189545
Official,EpsonV370-2,s7_24.tif,249.87014770507812,20.028737005739472,6631.861975439755,6.084743499755859,3.1193763016303366,166.12775,210.58035,55202480.0,-0.019992828
Official,EpsonV370-2,s7_25.tif,247.35694122314453,29.07554081275257,8956.473354128702,5.9839019775390625,3.1426370376564634,211.99161,298.95367,78368910.0,-0.005718231
Official,EpsonV370-2,s7_26.tif,249.84976959228516,22.469539251869342,7418.267404139095,6.404705047607422,2.7280307516970455,149.20782,207.38539,54365652.0,-0.055984497
Official,EpsonV370-2,s7_29.tif,250.80932998657227,16.05378727193043,5602.462884534046,6.15826416015625,3.0586598116340675,74.6259,100.500046,26346040.0,-0.045715332
Official,EpsonV370-2,s7_3.tif,247.86464309692383,27.294839356637347,8736.217759456405,6.275028228759766,2.8940820028390264,240.3167,332.07373,87051380.0,-0.02974701
Official,EpsonV370-2,s7_30.tif,247.01557159423828,26.051508605147344,5734.314336435808,6.062618255615234,3.0734425648489077,92.594376,134.57909,35279110.0,-0.0056533813
Official,EpsonV370-2,s7_32.tif,249.21080017089844,21.53554853498048,6866.785546255769,6.005226135253906,3.1500890084632176,180.52472,239.95566,62902932.0,-0.0036506653
Official,EpsonV370-2,s7_33.tif,242.1665916442871,36.8733502436661,12468.361079747268,5.975345611572266,3.0367040642731475,479.01425,632.3944,165778430.0,-0.013278961
Official,EpsonV370-2,s7_37.tif,248.4411163330078,25.941842624019337,9412.421416375046,6.063297271728516,3.1130108813860664,260.12946,342.2527,89719490.0,-0.0023422241
Official,EpsonV370-2,s7_38.tif,249.23252868652344,21.815148833275273,7782.889223001156,5.920692443847656,3.220196265113906,173.46033,224.62112,58883096.0,-0.0062713623
Official,EpsonV370-2,s7_4.tif,244.74562454223633,31.795204511252578,11634.844439382554,5.975410461425781,3.1282975130538087,424.6503,545.9937,143129060.0,-0.017280579
Official,EpsonV370-2,s7_5.tif,249.91273880004883,19.89237772013865,7388.717680901215,6.061882019042969,3.1117150170226835,157.43454,205.84879,53962200.0,-0.025718689
Official,EpsonV370-2,s7_50.tif,248.26029586791992,25.782603369977128,7635.151223955664,6.098419189453125,3.068256050904016,132.13354,189.8462,49767252.0,-0.028213501
Official,EpsonV370-2,s7_6.tif,251.12469863891602,15.985493369101965,5838.919775856545,6.140327453613281,3.0941740816034122,108.837814,139.55006,36582270.0,-0.014732361
Official,EpsonV370-2,s7_7.tif,249.27002716064453,21.163552750713226,7692.57576404816,5.961578369140625,3.1954098069628643,183.5174,231.14752,60594056.0,-0.020965576
