filepath,label,scanner_name,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,fft_band_0,fft_band_1,fft_band_2,fft_band_3,fft_band_4,wavelet_0,wavelet_1,wavelet_2,wavelet_3,wavelet_4,wavelet_5,mean,std,skew,kurt,mad,p5,p95,entropy
processed\residual\Canon120-2\300\s2_79.png,1,Canon120-2,0.0064697265625,0.002593994140625,0.0001678466796875,0.0003662109375,0.0001373291015625,0.0007781982421875,0.0007171630859375,0.002105712890625,0.00177001953125,0.0118560791015625,0.004852294921875,0.025177001953125,0.0190277099609375,0.102630615234375,0.099090576171875,0.0513153076171875,0.279449462890625,0.3914947509765625,0.06443620473146439,0.18763062357902527,0.3141680061817169,0.34612804651260376,0.08761973679065704,0.08021049946546555,0.07416655868291855,0.05943042412400246,0.24924831092357635,0.28842175006866455,0.24852246046066284,0.0,0.34101560711860657,-2.387410879135132,21.090545654296875,0.0,-0.9250946044921875,0.0749053955078125,0.36958858370780945
processed\residual\Canon120-2\300\s2_8.png,1,Canon120-2,0.002197265625,0.0007171630859375,9.1552734375e-05,0.000213623046875,0.00018310546875,0.0006103515625,0.0007781982421875,0.002105712890625,0.0014801025390625,0.0115203857421875,0.0050811767578125,0.0249786376953125,0.019866943359375,0.1102294921875,0.10260009765625,0.0511627197265625,0.26129150390625,0.4048919677734375,0.06449548155069351,0.18997526168823242,0.3136332035064697,0.34412339329719543,0.08775336295366287,0.0793604627251625,0.08852041512727737,0.07107199728488922,0.2659282982349396,0.26557889580726624,0.22953994572162628,0.0,0.30366209149360657,-4.167855739593506,30.26620101928711,0.0,-0.92218017578125,0.07781982421875,0.3055182099342346
processed\residual\Canon120-2\300\s2_80.png,1,Canon120-2,0.00860595703125,0.0068359375,0.0001373291015625,4.57763671875e-05,0.0001678466796875,0.0004425048828125,0.00054931640625,0.0013580322265625,0.0011138916015625,0.0110931396484375,0.0030670166015625,0.02032470703125,0.0147705078125,0.104949951171875,0.1112823486328125,0.05792236328125,0.3546905517578125,0.302642822265625,0.06307291239500046,0.1857292652130127,0.31366413831710815,0.3478700816631317,0.08965397626161575,0.06384344398975372,0.0640786737203598,0.05631829798221588,0.24617087841033936,0.28784796595573425,0.2817407548427582,0.0,0.31362560391426086,-2.8537309169769287,28.567934036254883,0.0,-0.953155517578125,0.046844482421875,0.34239742159843445
processed\residual\Canon120-2\300\s2_81.png,1,Canon120-2,0.0069732666015625,0.00390625,0.000152587890625,0.0003814697265625,0.000274658203125,0.0008087158203125,0.0005340576171875,0.0024261474609375,0.001708984375,0.01275634765625,0.006103515625,0.0244598388671875,0.0172576904296875,0.09075927734375,0.091796875,0.049346923828125,0.26727294921875,0.4230804443359375,0.06372841447591782,0.1854209452867508,0.31175708770751953,0.348373681306839,0.09070529788732529,0.06745768338441849,0.06490767002105713,0.05705976486206055,0.21360497176647186,0.30143776535987854,0.29553213715553284,0.0,0.3459198772907257,-2.781383514404297,16.57648277282715,0.0,-0.9138031005859375,0.0861968994140625,0.39109334349632263
processed\residual\Canon120-2\300\s2_82.png,1,Canon120-2,0.0014495849609375,0.0025482177734375,0.0012359619140625,0.0017852783203125,0.000823974609375,0.00225830078125,0.0019989013671875,0.0042877197265625,0.00250244140625,0.0123291015625,0.0073699951171875,0.0221710205078125,0.0158233642578125,0.0590057373046875,0.053192138671875,0.0318603515625,0.1965789794921875,0.5827789306640625,0.06539304554462433,0.19093215465545654,0.3131186366081238,0.3434155285358429,0.08712286502122879,0.0864592045545578,0.07922126352787018,0.06807070225477219,0.2639526426792145,0.2640192210674286,0.23827695846557617,0.0,0.39617782831192017,-2.6013307571411133,12.117968559265137,0.0,-0.8424530029296875,0.1575469970703125,0.4673994481563568
processed\residual\Canon120-2\300\s2_83.png,1,Canon120-2,0.001007080078125,0.000518798828125,0.000152587890625,0.000396728515625,0.00018310546875,0.0007171630859375,0.0007476806640625,0.0022125244140625,0.0015106201171875,0.012451171875,0.005035400390625,0.0253448486328125,0.019195556640625,0.10589599609375,0.0995635986328125,0.049530029296875,0.28643798828125,0.38909912109375,0.0655469223856926,0.19026623666286469,0.31372788548469543,0.34350648522377014,0.08694268018007278,0.07980182766914368,0.07583849877119064,0.06772420555353165,0.26894837617874146,0.26518571376800537,0.2425013780593872,0.0,0.29552188515663147,-4.011536121368408,22.586191177368164,0.0,-0.9201812744140625,0.0798187255859375,0.2944817543029785
processed\residual\Canon120-2\300\s2_84.png,1,Canon120-2,0.0058746337890625,0.007110595703125,0.0005950927734375,0.0003662109375,0.0001220703125,0.0003509521484375,0.000518798828125,0.001800537109375,0.0016326904296875,0.0099639892578125,0.0050506591796875,0.02532958984375,0.0157318115234375,0.1055755615234375,0.102691650390625,0.05718994140625,0.334228515625,0.32586669921875,0.06638337671756744,0.18929211795330048,0.31457942724227905,0.3432053327560425,0.08652684092521667,0.14503341913223267,0.06768731027841568,0.042170409113168716,0.28054696321487427,0.27739977836608887,0.1871621161699295,0.0,0.3878474831581116,-3.40920352935791,29.10352325439453,0.0,-0.941314697265625,0.058685302734375,0.40083882212638855
processed\residual\Canon120-2\300\s2_85.png,1,Canon120-2,0.0044097900390625,0.0040283203125,0.000335693359375,7.62939453125e-05,0.0,0.0001220703125,0.000213623046875,0.000518798828125,0.0005340576171875,0.0107421875,0.0011444091796875,0.0146026611328125,0.008026123046875,0.09698486328125,0.0994720458984375,0.0538787841796875,0.5615386962890625,0.14337158203125,0.06454133987426758,0.18754121661186218,0.3137635588645935,0.3458309471607208,0.08830644935369492,0.08027320355176926,0.06689147651195526,0.06430688500404358,0.2424779236316681,0.2991805672645569,0.24686993658542633,0.0,0.23025110363960266,-1.4324151277542114,44.00117111206055,0.0,0.0120849609375,0.0120849609375,0.2108047604560852
processed\residual\Canon120-2\300\s2_86.png,1,Canon120-2,0.0048065185546875,0.0019683837890625,6.103515625e-05,9.1552734375e-05,4.57763671875e-05,0.000244140625,0.0003204345703125,0.0011138916015625,0.0009307861328125,0.0099029541015625,0.002655029296875,0.0165863037109375,0.0125579833984375,0.111083984375,0.113616943359375,0.0579986572265625,0.4621124267578125,0.2039031982421875,0.06394421309232712,0.1885269582271576,0.3142108619213104,0.34509217739105225,0.0882149264216423,0.07875458151102066,0.07374934107065201,0.06554944068193436,0.2715085744857788,0.26014935970306396,0.2502886950969696,0.0,0.24591180682182312,-5.0098371505737305,54.996341705322266,0.0,0.0344696044921875,0.0344696044921875,0.21835364401340485
processed\residual\Canon120-2\300\s2_87.png,1,Canon120-2,0.0030975341796875,0.001739501953125,0.00030517578125,0.0005645751953125,0.000213623046875,0.000762939453125,0.0009918212890625,0.002655029296875,0.00201416015625,0.0119781494140625,0.0060272216796875,0.0261688232421875,0.020111083984375,0.09454345703125,0.08868408203125,0.0464630126953125,0.2353668212890625,0.45831298828125,0.06577996909618378,0.19041451811790466,0.3137722611427307,0.3427796959877014,0.08723864704370499,0.08578669279813766,0.07921592146158218,0.07243047654628754,0.2556852102279663,0.26640021800994873,0.24048146605491638,0.0,0.33490750193595886,-3.422504425048828,20.952037811279297,0.0,-0.904693603515625,0.095306396484375,0.36377882957458496
processed\residual\Canon120-2\300\s2_88.png,1,Canon120-2,0.0035247802734375,0.004058837890625,0.001190185546875,0.0018463134765625,0.0010223388671875,0.0022125244140625,0.002288818359375,0.0048370361328125,0.0029754638671875,0.013580322265625,0.0080718994140625,0.0226287841796875,0.015411376953125,0.04833984375,0.0451812744140625,0.029541015625,0.190277099609375,0.6030120849609375,0.06457929313182831,0.18908563256263733,0.31359148025512695,0.3446303606033325,0.08810599148273468,0.0767657607793808,0.07368075102567673,0.05950946733355522,0.25964245200157166,0.2775570750236511,0.2528444826602936,0.0,0.4332475960254669,-2.128631114959717,11.275222778320312,0.0,-0.8307342529296875,0.1692657470703125,0.5276837348937988
processed\residual\Canon120-2\300\s2_89.png,1,Canon120-2,0.0036468505859375,0.0016937255859375,6.103515625e-05,3.0517578125e-05,4.57763671875e-05,0.0002288818359375,0.000244140625,0.0010833740234375,0.001007080078125,0.010589599609375,0.0021209716796875,0.016357421875,0.0120697021484375,0.1077423095703125,0.109893798828125,0.0574493408203125,0.50030517578125,0.1754302978515625,0.06370504945516586,0.1884586364030838,0.31319835782051086,0.3471445143222809,0.08748027682304382,0.07556909322738647,0.06931968033313751,0.06211075931787491,0.2917218506336212,0.26810595393180847,0.2331726849079132,0.0,0.23171809315681458,-5.0156402587890625,59.18179702758789,0.0,0.030548095703125,0.030548095703125,0.19925381243228912
processed\residual\Canon120-2\300\s2_9.png,1,Canon120-2,0.0062255859375,0.003021240234375,3.0517578125e-05,1.52587890625e-05,0.0,0.000396728515625,0.000335693359375,0.0011138916015625,0.000640869140625,0.0110321044921875,0.002471923828125,0.017486572265625,0.0115509033203125,0.107757568359375,0.1168060302734375,0.0605621337890625,0.4575347900390625,0.2030181884765625,0.06291899085044861,0.18734723329544067,0.3130732476711273,0.34759727120399475,0.08905267715454102,0.07445859163999557,0.06729412823915482,0.06470708549022675,0.24355018138885498,0.30132612586021423,0.24866387248039246,0.0,0.25051814317703247,-4.844180583953857,62.58220672607422,0.0,0.031494140625,0.031494140625,0.2289799004793167
processed\residual\Canon120-2\300\s2_90.png,1,Canon120-2,0.010650634765625,0.0058441162109375,0.0001068115234375,7.62939453125e-05,1.52587890625e-05,0.0002593994140625,0.000213623046875,0.0010223388671875,0.0009002685546875,0.0107574462890625,0.0021209716796875,0.0166015625,0.010284423828125,0.10479736328125,0.1205596923828125,0.0641021728515625,0.44342041015625,0.2082672119140625,0.06299082189798355,0.1864955574274063,0.3122766613960266,0.3482605814933777,0.08996112644672394,0.07653013616800308,0.06546738743782043,0.0578351691365242,0.22869840264320374,0.2980828583240509,0.27338606119155884,0.0,0.2670072913169861,-3.199791669845581,40.968196868896484,0.0,0.024627685546875,0.024627685546875,0.2666206955909729
processed\residual\Canon120-2\300\s2_91.png,1,Canon120-2,0.001495361328125,0.001129150390625,0.00030517578125,0.0005950927734375,0.0003814697265625,0.0011749267578125,0.00115966796875,0.0032806396484375,0.00225830078125,0.01385498046875,0.00726318359375,0.0274505615234375,0.02020263671875,0.0907135009765625,0.0847320556640625,0.044677734375,0.23187255859375,0.4674530029296875,0.06547340750694275,0.1903945654630661,0.31299883127212524,0.3435867130756378,0.087532177567482,0.08201864361763,0.08114560693502426,0.07030735164880753,0.2612644135951996,0.26958054304122925,0.23568345606327057,0.0,0.337553471326828,-3.3698084354400635,16.97981071472168,0.0,-0.8939056396484375,0.1060943603515625,0.3639451265335083
processed\residual\Canon120-2\300\s2_92.png,1,Canon120-2,0.0033416748046875,0.0010223388671875,1.52587890625e-05,4.57763671875e-05,7.62939453125e-05,0.0002593994140625,0.000213623046875,0.0010528564453125,0.00091552734375,0.0096588134765625,0.002044677734375,0.0166778564453125,0.0106048583984375,0.1118316650390625,0.112579345703125,0.0562591552734375,0.4884490966796875,0.1849517822265625,0.06319320201873779,0.18859994411468506,0.31334835290908813,0.34666723012924194,0.08818403631448746,0.07480532675981522,0.0746435597538948,0.06159939244389534,0.26138556003570557,0.26585978269577026,0.2617063820362091,0.0,0.2250792235136032,-6.0135087966918945,69.56398010253906,0.0,0.0324249267578125,0.0324249267578125,0.18649443984031677
processed\residual\Canon120-2\300\s2_93.png,1,Canon120-2,0.001922607421875,0.0049591064453125,0.0020751953125,0.0030364990234375,0.0015106201171875,0.0029449462890625,0.0028533935546875,0.00531005859375,0.0033416748046875,0.0142059326171875,0.0075836181640625,0.0211334228515625,0.01092529296875,0.0350189208984375,0.0321502685546875,0.026153564453125,0.2110748291015625,0.613800048828125,0.06616829335689545,0.19079717993736267,0.3137551546096802,0.3426176607608795,0.08664891868829727,0.08635245263576508,0.07599438726902008,0.07111512124538422,0.2662535011768341,0.2664704918861389,0.2338140457868576,0.0,0.43198540806770325,-1.994677186012268,5.51524543762207,0.0,-0.7921142578125,0.2078857421875,0.5396826863288879
processed\residual\Canon120-2\300\s2_94.png,1,Canon120-2,0.005126953125,0.0044403076171875,0.0008392333984375,0.0016021728515625,0.001068115234375,0.0018463134765625,0.0016326904296875,0.0041656494140625,0.00299072265625,0.0126190185546875,0.0073699951171875,0.02288818359375,0.01593017578125,0.047943115234375,0.04345703125,0.0278472900390625,0.1869049072265625,0.611328125,0.06592383980751038,0.19054526090621948,0.3131711781024933,0.34302955865859985,0.08732400834560394,0.0841345340013504,0.07742591947317123,0.06755632907152176,0.2646499276161194,0.267234206199646,0.23899908363819122,0.0,0.4147361218929291,-2.14585018157959,9.673471450805664,0.0,-0.8455963134765625,0.1544036865234375,0.5184070467948914
processed\residual\Canon120-2\300\s2_95.png,1,Canon120-2,0.0005950927734375,0.0005950927734375,0.000213623046875,0.0002899169921875,0.000152587890625,0.0005950927734375,0.0006256103515625,0.0021820068359375,0.0015869140625,0.01116943359375,0.005218505859375,0.0243377685546875,0.019195556640625,0.108673095703125,0.103607177734375,0.053436279296875,0.310638427734375,0.3568878173828125,0.0658477246761322,0.19046169519424438,0.3138456642627716,0.3429233431816101,0.08690644055604935,0.08652663230895996,0.07909329235553741,0.06488838791847229,0.26468196511268616,0.26435771584510803,0.24045202136039734,0.0,0.3071129322052002,-5.320854663848877,47.67448043823242,0.0,-0.9230804443359375,0.0769195556640625,0.28158998489379883
processed\residual\Canon120-2\300\s2_96.png,1,Canon120-2,0.002044677734375,0.0016326904296875,0.0005035400390625,0.00054931640625,0.0003662109375,0.00079345703125,0.000762939453125,0.00250244140625,0.00164794921875,0.0123138427734375,0.0048370361328125,0.0229644775390625,0.01873779296875,0.1018829345703125,0.0968170166015625,0.050994873046875,0.3253631591796875,0.35528564453125,0.06537780165672302,0.18874071538448334,0.3128209710121155,0.3455953001976013,0.08744937181472778,0.0849979817867279,0.07686061412096024,0.0578453466296196,0.2628507912158966,0.2770991325378418,0.24034616351127625,0.0,0.3400292694568634,-3.768139123916626,33.09048843383789,0.0,-0.9162445068359375,0.0837554931640625,0.33313941955566406
processed\residual\Canon120-2\300\s2_97.png,1,Canon120-2,0.0049591064453125,0.002960205078125,0.0003204345703125,7.62939453125e-05,6.103515625e-05,0.00018310546875,0.000396728515625,0.0011138916015625,0.000946044921875,0.0102081298828125,0.0028076171875,0.0208740234375,0.0161285400390625,0.114349365234375,0.113189697265625,0.05810546875,0.36602783203125,0.28729248046875,0.06227019429206848,0.1864512711763382,0.31339994072914124,0.34868496656417847,0.08917820453643799,0.06370324641466141,0.07371973246335983,0.059844113886356354,0.24316345155239105,0.2973647713661194,0.26220467686653137,0.0,0.300013929605484,-2.404048442840576,39.43474197387695,0.0,-0.955596923828125,0.044403076171875,0.2900312840938568
processed\residual\Canon120-2\300\s2_98.png,1,Canon120-2,0.0085601806640625,0.0052947998046875,0.0001220703125,1.52587890625e-05,6.103515625e-05,0.0001678466796875,0.0001983642578125,0.001068115234375,0.0004119873046875,0.011444091796875,0.0020904541015625,0.015045166015625,0.0090179443359375,0.0958709716796875,0.111328125,0.061187744140625,0.5123291015625,0.1657867431640625,0.06234361603856087,0.18473650515079498,0.3129131495952606,0.3494480848312378,0.09054960310459137,0.06643252819776535,0.060706108808517456,0.05348353832960129,0.23514358699321747,0.30055251717567444,0.283681720495224,0.0,0.24058450758457184,-2.5591013431549072,38.43491744995117,0.0,0.0182037353515625,0.0182037353515625,0.2320689857006073
processed\residual\Canon120-2\300\s2_99.png,1,Canon120-2,0.013458251953125,0.0173187255859375,0.005126953125,0.0054168701171875,0.0024566650390625,0.0041656494140625,0.00347900390625,0.0055084228515625,0.0032958984375,0.0106964111328125,0.0052337646484375,0.0131988525390625,0.0050811767578125,0.0135345458984375,0.014801025390625,0.0177154541015625,0.251251220703125,0.6082611083984375,0.06622712314128876,0.18935222923755646,0.3122313916683197,0.34442630410194397,0.08775289356708527,0.0866653323173523,0.0789775624871254,0.06397052109241486,0.24827603995800018,0.27696293592453003,0.24514760076999664,0.0,0.511953592300415,-0.7668085694313049,2.6685709953308105,0.0,-0.7533721923828125,0.2466278076171875,0.7289733290672302
processed\residual\Canon220\150\s3_1.png,2,Canon220,0.018310546875,0.0068817138671875,0.0007476806640625,0.0013427734375,0.000701904296875,0.0020599365234375,0.001495361328125,0.0050048828125,0.0033416748046875,0.01544189453125,0.0095672607421875,0.02197265625,0.016143798828125,0.06365966796875,0.0678253173828125,0.055511474609375,0.2151031494140625,0.4948883056640625,0.06185143068432808,0.186573326587677,0.3155582845211029,0.347298800945282,0.08870380371809006,0.06268750131130219,0.07581167668104172,0.0628308653831482,0.23303143680095673,0.28831326961517334,0.27732524275779724,0.0,0.5591132640838623,-1.953495740890503,22.39659881591797,0.0,-0.8434600830078125,0.1565399169921875,0.6522466540336609
processed\residual\Canon220\150\s3_10.png,2,Canon220,0.01446533203125,0.007659912109375,0.0017547607421875,0.000579833984375,0.0003509521484375,0.0004119873046875,0.0004119873046875,0.0012359619140625,0.0006561279296875,0.0125274658203125,0.003570556640625,0.0194854736328125,0.0133819580078125,0.09326171875,0.1042938232421875,0.062225341796875,0.4281158447265625,0.2356109619140625,0.05950382351875305,0.1892685443162918,0.31870442628860474,0.3453824520111084,0.08712205290794373,0.06957215070724487,0.08789819478988647,0.06461281329393387,0.2461056113243103,0.29999664425849915,0.23181460797786713,0.0,0.5969576835632324,-0.27071520686149597,55.63663864135742,0.0,-0.9750823974609375,0.0249176025390625,0.45871803164482117
processed\residual\Canon220\150\s3_100.png,2,Canon220,0.0095367431640625,0.0034942626953125,0.000701904296875,0.000335693359375,0.000213623046875,0.0003662109375,0.0003509521484375,0.002044677734375,0.0022735595703125,0.011505126953125,0.003753662109375,0.0179595947265625,0.015594482421875,0.1038055419921875,0.107635498046875,0.058197021484375,0.4083251953125,0.25390625,0.06567466259002686,0.1909274160861969,0.31662285327911377,0.3408567011356354,0.08590351045131683,0.0675676092505455,0.16274705529212952,0.04699936881661415,0.17411798238754272,0.38468608260154724,0.16388189792633057,0.0,0.497331827878952,-8.83143138885498,162.60360717773438,0.0,-0.9403228759765625,0.0596771240234375,0.36433783173561096
processed\residual\Canon220\150\s3_11.png,2,Canon220,0.01580810546875,0.0032501220703125,6.103515625e-05,0.0001373291015625,0.0001373291015625,0.000396728515625,0.00048828125,0.0013275146484375,0.0012969970703125,0.0132598876953125,0.0038604736328125,0.020477294921875,0.016510009765625,0.0923919677734375,0.0958099365234375,0.0489501953125,0.4172515869140625,0.268585205078125,0.06230040267109871,0.18779583275318146,0.3162265121936798,0.34618425369262695,0.0874747484922409,0.07090296596288681,0.07177896797657013,0.06390275061130524,0.23420609533786774,0.2943970263004303,0.2648122012615204,0.0,0.403596431016922,-4.847926139831543,87.30753326416016,0.0,-0.9470367431640625,0.0529632568359375,0.37174689769744873
processed\residual\Canon220\150\s3_12.png,2,Canon220,0.009613037109375,0.0212860107421875,0.0032501220703125,0.0018157958984375,0.00030517578125,0.0006256103515625,0.0003509521484375,0.0019378662109375,0.001556396484375,0.01153564453125,0.003814697265625,0.0246124267578125,0.023681640625,0.0898284912109375,0.0772857666015625,0.0651092529296875,0.2843780517578125,0.3790130615234375,0.062300823628902435,0.1946391612291336,0.32098135352134705,0.3388008773326874,0.0832650288939476,0.10415348410606384,0.07090573012828827,0.025287356227636337,0.5732620358467102,0.1680353730916977,0.05835600197315216,0.0,0.9655623435974121,-1.4548875093460083,8.525262832641602,0.0,-1.9749603271484375,2.0250396728515625,1.0274217128753662
processed\residual\Canon220\150\s3_13.png,2,Canon220,0.012451171875,0.0039520263671875,0.00030517578125,0.00054931640625,0.000335693359375,0.0009918212890625,0.0009613037109375,0.0029754638671875,0.001983642578125,0.0135040283203125,0.00726318359375,0.0222930908203125,0.0182952880859375,0.086944580078125,0.085845947265625,0.0503997802734375,0.2668914794921875,0.4240570068359375,0.0629604384303093,0.186968594789505,0.3148093521595001,0.346915066242218,0.08833178877830505,0.06652407348155975,0.07317864894866943,0.06647961586713791,0.23572932183742523,0.28961724042892456,0.2684710919857025,0.0,0.4385046064853668,-2.991513967514038,35.11616897583008,0.0,-0.89886474609375,0.10113525390625,0.47316548228263855
processed\residual\Canon220\150\s3_14.png,2,Canon220,0.0030364990234375,0.00054931640625,3.0517578125e-05,7.62939453125e-05,0.0001373291015625,0.0004425048828125,0.0004425048828125,0.00177001953125,0.0009918212890625,0.011932373046875,0.00384521484375,0.0205230712890625,0.0150604248046875,0.1124725341796875,0.113739013671875,0.0581817626953125,0.4386749267578125,0.2180938720703125,0.06472761183977127,0.1919582635164261,0.3145715892314911,0.34224340319633484,0.0864860787987709,0.10077980905771255,0.08992311358451843,0.06510936468839645,0.23568451404571533,0.29039227962493896,0.21811090409755707,0.0,0.3170757293701172,-12.89172077178955,424.9352111816406,0.0,0.0485076904296875,0.0485076904296875,0.22592462599277496
processed\residual\Canon220\150\s3_15.png,2,Canon220,0.00439453125,0.0026092529296875,0.00042724609375,0.000640869140625,0.0006103515625,0.00152587890625,0.001617431640625,0.0048828125,0.0045928955078125,0.024322509765625,0.01104736328125,0.0444488525390625,0.0172271728515625,0.0787506103515625,0.0764312744140625,0.0525054931640625,0.2523040771484375,0.421661376953125,0.07114388048648834,0.19565267860889435,0.3150227665901184,0.3350582718849182,0.08310876786708832,0.3164924085140228,0.013079212047159672,0.010937773622572422,0.5890842080116272,0.03848428279161453,0.03192208707332611,0.0,1.3656675815582275,-5.258453369140625,29.626232147216797,0.0,-0.666839599609375,0.333160400390625,0.6136808395385742
processed\residual\Canon220\150\s3_16.png,2,Canon220,0.0047607421875,0.002685546875,0.0017852783203125,0.000885009765625,0.00018310546875,0.0009918212890625,0.001068115234375,0.0038909912109375,0.0033111572265625,0.0225830078125,0.009521484375,0.04345703125,0.0144805908203125,0.0827484130859375,0.0848388671875,0.051544189453125,0.3166351318359375,0.3546295166015625,0.06704295426607132,0.19294093549251556,0.314298540353775,0.34049224853515625,0.08520949631929398,0.13597609102725983,0.029178233817219734,0.018077438697218895,0.6392820477485657,0.08006331324577332,0.09742285311222076,0.0,1.266284465789795,-5.240399360656738,30.477924346923828,0.0,-1.6904296875,0.3095703125,0.5952470302581787
processed\residual\Canon220\150\s3_17.png,2,Canon220,0.0122222900390625,0.00537109375,0.000335693359375,0.00042724609375,0.0004425048828125,0.0008392333984375,0.00079345703125,0.0023651123046875,0.0028076171875,0.015472412109375,0.0054168701171875,0.0390167236328125,0.014678955078125,0.083831787109375,0.0842742919921875,0.0550994873046875,0.314727783203125,0.36187744140625,0.06720907241106033,0.19080914556980133,0.3126818835735321,0.34257742762565613,0.08670512586832047,0.14754776656627655,0.03323876112699509,0.026858430355787277,0.5453080534934998,0.12762054800987244,0.11942644417285919,0.0,0.6830328106880188,-4.6880669593811035,31.884906768798828,0.0,-0.8550872802734375,0.1449127197265625,0.5496681332588196
processed\residual\Canon220\150\s3_18.png,2,Canon220,0.00244140625,0.0013580322265625,0.0001678466796875,0.0003509521484375,0.000213623046875,0.000640869140625,0.0005035400390625,0.001800537109375,0.0009765625,0.0127410888671875,0.005096435546875,0.022613525390625,0.018218994140625,0.109619140625,0.1067047119140625,0.055450439453125,0.3574066162109375,0.3036956787109375,0.0652589425444603,0.19246061146259308,0.31430041790008545,0.3414745628833771,0.08649135380983353,0.10504284501075745,0.08906339108943939,0.069865383207798,0.264877587556839,0.26104554533958435,0.21010524034500122,0.0,0.34247004985809326,-10.169581413269043,257.9023132324219,0.0,-0.9326171875,0.0673828125,0.28821036219596863
processed\residual\Canon220\150\s3_19.png,2,Canon220,0.0041961669921875,0.0026702880859375,0.000762939453125,0.000946044921875,0.000457763671875,0.00115966796875,0.00128173828125,0.00323486328125,0.00238037109375,0.0134429931640625,0.00689697265625,0.0263214111328125,0.0186920166015625,0.08697509765625,0.080718994140625,0.0449371337890625,0.2311248779296875,0.4738006591796875,0.06661288440227509,0.19232097268104553,0.31558844447135925,0.3402147889137268,0.08525077253580093,0.10231593251228333,0.09372419863939285,0.07091139256954193,0.27061212062835693,0.25844714045524597,0.20398922264575958,0.0,0.4094226360321045,-5.785625457763672,90.1052474975586,0.0,-0.8861541748046875,0.1138458251953125,0.42412203550338745
processed\residual\Canon220\150\s3_2.png,2,Canon220,0.0090179443359375,0.0048065185546875,0.0006561279296875,0.000213623046875,0.000213623046875,0.00067138671875,0.000457763671875,0.0016632080078125,0.0011749267578125,0.0122222900390625,0.0046539306640625,0.0216827392578125,0.0163421630859375,0.105926513671875,0.105224609375,0.054351806640625,0.3567352294921875,0.303985595703125,0.06313149631023407,0.189466655254364,0.3156658411026001,0.3448503613471985,0.0868721529841423,0.07003569602966309,0.0824059545993805,0.06273065507411957,0.2615742087364197,0.30051764845848083,0.22273583710193634,0.0,0.36833322048187256,-4.339024066925049,77.41543579101562,0.0,-0.949554443359375,0.050445556640625,0.3691020905971527
processed\residual\Canon220\150\s3_20.png,2,Canon220,0.0348663330078125,0.0363922119140625,0.009002685546875,0.0057830810546875,0.0023956298828125,0.0041656494140625,0.003448486328125,0.0056304931640625,0.0026702880859375,0.0153656005859375,0.0067901611328125,0.016326904296875,0.0076446533203125,0.021209716796875,0.0398101806640625,0.063568115234375,0.2176666259765625,0.50726318359375,0.06674574315547943,0.18845561146736145,0.3146907389163971,0.34310686588287354,0.08698894828557968,0.07940999418497086,0.07621977478265762,0.06388035416603088,0.25953787565231323,0.27608850598335266,0.24486349523067474,0.0,0.7659170627593994,-0.6584661602973938,10.717780113220215,0.0,-0.765472412109375,1.234527587890625,1.0568255186080933
processed\residual\Canon220\150\s3_21.png,2,Canon220,0.0061187744140625,0.0010223388671875,4.57763671875e-05,7.62939453125e-05,0.0001068115234375,0.0003509521484375,0.0002288818359375,0.00103759765625,0.00048828125,0.011993408203125,0.0023193359375,0.0167999267578125,0.012939453125,0.1040496826171875,0.1089630126953125,0.0540008544921875,0.4927520751953125,0.18670654296875,0.06442481279373169,0.19190382957458496,0.3162210285663605,0.34199488162994385,0.08544126152992249,0.08584355562925339,0.09929577261209488,0.08486949652433395,0.23030216991901398,0.2913837730884552,0.2083052396774292,0.0,0.3036605715751648,-9.053640365600586,208.7008819580078,0.0,0.03765869140625,0.03765869140625,0.22638751566410065
processed\residual\Canon220\150\s3_22.png,2,Canon220,0.0034637451171875,0.001434326171875,0.000335693359375,0.0004425048828125,0.000244140625,0.0008087158203125,0.0008087158203125,0.0024566650390625,0.001861572265625,0.0126190185546875,0.0053253173828125,0.023284912109375,0.0193634033203125,0.0997314453125,0.094207763671875,0.050445556640625,0.2932281494140625,0.3899383544921875,0.06537383049726486,0.19110101461410522,0.3154335618019104,0.3416932225227356,0.08638333529233932,0.09047868102788925,0.09044993668794632,0.06416090577840805,0.2624659240245819,0.2636112570762634,0.22883331775665283,0.0,0.39448022842407227,-7.025241374969482,142.2698974609375,0.0,-0.905792236328125,0.094207763671875,0.3610358238220215
processed\residual\Canon220\150\s3_23.png,2,Canon220,0.008148193359375,0.006622314453125,0.0006256103515625,0.0010528564453125,0.0001678466796875,0.0004425048828125,0.000457763671875,0.001129150390625,0.001190185546875,0.0115509033203125,0.00311279296875,0.0206298828125,0.016693115234375,0.1077117919921875,0.1066131591796875,0.059112548828125,0.3667449951171875,0.287994384765625,0.06471866369247437,0.18941450119018555,0.31829598546028137,0.3417395055294037,0.08581602573394775,0.10389768332242966,0.03902396932244301,0.02946477383375168,0.5866152048110962,0.1418292373418808,0.09916915744543076,0.0,0.6281899213790894,-1.4532935619354248,41.84033203125,0.0,-0.950897216796875,0.049102783203125,0.48280948400497437
